drugA	drugB	drugcomb	adv/app
DB00796	DB09363	('DB00796', 'DB09363')	1
DB00796	DB12945	('DB00796', 'DB12945')	1
DB00796	DB13211	('DB00796', 'DB13211')	1
DB00796	DB13410	('DB00796', 'DB13410')	1
DB00796	DB13429	('DB00796', 'DB13429')	1
DB00796	DB13435	('DB00796', 'DB13435')	1
DB00796	DB13452	('DB00796', 'DB13452')	1
DB00796	DB13575	('DB00796', 'DB13575')	1
DB00796	DB13604	('DB00796', 'DB13604')	1
DB00796	DB13631	('DB00796', 'DB13631')	1
DB00796	DB13779	('DB00796', 'DB13779')	1
DB00796	DB04840	('DB00796', 'DB04840')	1
DB00796	DB06403	('DB00796', 'DB06403')	1
DB00796	DB00820	('DB00796', 'DB00820')	1
DB00796	DB01626	('DB00796', 'DB01626')	1
DB00796	DB08931	('DB00796', 'DB08931')	1
DB00796	DB01180	('DB00796', 'DB01180')	1
DB00797	DB01119	('DB00797', 'DB01119')	1
DB00797	DB01089	('DB00797', 'DB01089')	1
DB00797	DB01116	('DB00797', 'DB01116')	1
DB00797	DB01170	('DB00797', 'DB01170')	1
DB00797	DB01180	('DB00797', 'DB01180')	1
DB00797	DB01275	('DB00797', 'DB01275')	1
DB00797	DB04840	('DB00797', 'DB04840')	1
DB00797	DB06403	('DB00797', 'DB06403')	1
DB00797	DB06762	('DB00797', 'DB06762')	1
DB00797	DB08931	('DB00797', 'DB08931')	1
DB00797	DB08932	('DB00797', 'DB08932')	1
DB00797	DB09363	('DB00797', 'DB09363')	1
DB00797	DB12945	('DB00797', 'DB12945')	1
DB00797	DB13211	('DB00797', 'DB13211')	1
DB00797	DB13410	('DB00797', 'DB13410')	1
DB00797	DB13429	('DB00797', 'DB13429')	1
DB00797	DB13435	('DB00797', 'DB13435')	1
DB00797	DB13452	('DB00797', 'DB13452')	1
DB00797	DB13575	('DB00797', 'DB13575')	1
DB00797	DB13604	('DB00797', 'DB13604')	1
DB00797	DB13631	('DB00797', 'DB13631')	1
DB00797	DB13779	('DB00797', 'DB13779')	1
DB00797	DB00968	('DB00797', 'DB00968')	1
DB00797	DB01018	('DB00797', 'DB01018')	1
DB00797	DB09242	('DB00797', 'DB09242')	1
DB00797	DB11738	('DB00797', 'DB11738')	1
DB00797	DB01626	('DB00797', 'DB01626')	1
DB00797	DB00820	('DB00797', 'DB00820')	1
DB00797	DB09206	('DB00797', 'DB09206')	1
DB00797	DB12661	('DB00797', 'DB12661')	1
DB00798	DB01116	('DB00798', 'DB01116')	1
DB00798	DB00820	('DB00798', 'DB00820')	1
DB00798	DB00968	('DB00798', 'DB00968')	1
DB00798	DB01018	('DB00798', 'DB01018')	1
DB00798	DB01170	('DB00798', 'DB01170')	1
DB00798	DB01275	('DB00798', 'DB01275')	1
DB00798	DB08932	('DB00798', 'DB08932')	1
DB00799	DB08931	('DB00799', 'DB08931')	1
DB00800	DB01119	('DB00800', 'DB01119')	1
DB00800	DB01180	('DB00800', 'DB01180')	1
DB00800	DB09242	('DB00800', 'DB09242')	1
DB00800	DB11738	('DB00800', 'DB11738')	1
DB00800	DB12661	('DB00800', 'DB12661')	1
DB00800	DB01089	('DB00800', 'DB01089')	1
DB00800	DB01116	('DB00800', 'DB01116')	1
DB00800	DB04840	('DB00800', 'DB04840')	1
DB00800	DB06403	('DB00800', 'DB06403')	1
DB00800	DB06762	('DB00800', 'DB06762')	1
DB00800	DB08931	('DB00800', 'DB08931')	1
DB00800	DB09206	('DB00800', 'DB09206')	1
DB00800	DB09363	('DB00800', 'DB09363')	1
DB00800	DB12945	('DB00800', 'DB12945')	1
DB00800	DB13211	('DB00800', 'DB13211')	1
DB00800	DB13410	('DB00800', 'DB13410')	1
DB00800	DB13429	('DB00800', 'DB13429')	1
DB00800	DB13435	('DB00800', 'DB13435')	1
DB00800	DB13452	('DB00800', 'DB13452')	1
DB00800	DB13575	('DB00800', 'DB13575')	1
DB00800	DB13604	('DB00800', 'DB13604')	1
DB00800	DB13631	('DB00800', 'DB13631')	1
DB00800	DB13779	('DB00800', 'DB13779')	1
DB00800	DB00820	('DB00800', 'DB00820')	1
DB00800	DB01626	('DB00800', 'DB01626')	1
DB00800	DB00968	('DB00800', 'DB00968')	1
DB00800	DB01018	('DB00800', 'DB01018')	1
DB00800	DB01170	('DB00800', 'DB01170')	1
DB00800	DB01275	('DB00800', 'DB01275')	1
DB00800	DB08932	('DB00800', 'DB08932')	1
DB00801	DB01018	('DB00801', 'DB01018')	1
DB00801	DB01626	('DB00801', 'DB01626')	1
DB00801	DB12661	('DB00801', 'DB12661')	1
DB00802	DB01089	('DB00802', 'DB01089')	1
DB00802	DB09206	('DB00802', 'DB09206')	1
DB00802	DB09363	('DB00802', 'DB09363')	1
DB00802	DB12945	('DB00802', 'DB12945')	1
DB00802	DB13211	('DB00802', 'DB13211')	1
DB00802	DB13410	('DB00802', 'DB13410')	1
DB00802	DB13429	('DB00802', 'DB13429')	1
DB00802	DB13435	('DB00802', 'DB13435')	1
DB00802	DB13452	('DB00802', 'DB13452')	1
DB00802	DB13575	('DB00802', 'DB13575')	1
DB00802	DB13604	('DB00802', 'DB13604')	1
DB00802	DB13631	('DB00802', 'DB13631')	1
DB00802	DB13779	('DB00802', 'DB13779')	1
DB00802	DB01170	('DB00802', 'DB01170')	1
DB00802	DB06762	('DB00802', 'DB06762')	1
DB00802	DB08931	('DB00802', 'DB08931')	1
DB00802	DB08932	('DB00802', 'DB08932')	1
DB00802	DB04840	('DB00802', 'DB04840')	1
DB00802	DB00820	('DB00802', 'DB00820')	1
DB00802	DB01275	('DB00802', 'DB01275')	1
DB00802	DB06403	('DB00802', 'DB06403')	1
DB00802	DB01119	('DB00802', 'DB01119')	1
DB00802	DB01180	('DB00802', 'DB01180')	1
DB00802	DB09242	('DB00802', 'DB09242')	1
DB00802	DB11738	('DB00802', 'DB11738')	1
DB00802	DB01116	('DB00802', 'DB01116')	1
DB00802	DB00968	('DB00802', 'DB00968')	1
DB00802	DB12661	('DB00802', 'DB12661')	1
DB00802	DB01018	('DB00802', 'DB01018')	1
DB00802	DB01626	('DB00802', 'DB01626')	1
DB00803	DB01116	('DB00803', 'DB01116')	1
DB00803	DB00820	('DB00803', 'DB00820')	1
DB00803	DB00968	('DB00803', 'DB00968')	1
DB00803	DB01018	('DB00803', 'DB01018')	1
DB00803	DB01170	('DB00803', 'DB01170')	1
DB00803	DB01275	('DB00803', 'DB01275')	1
DB00803	DB08932	('DB00803', 'DB08932')	1
DB00804	DB01116	('DB00804', 'DB01116')	1
DB00804	DB01018	('DB00804', 'DB01018')	1
DB00804	DB00820	('DB00804', 'DB00820')	1
DB00804	DB00968	('DB00804', 'DB00968')	1
DB00804	DB01170	('DB00804', 'DB01170')	1
DB00804	DB01275	('DB00804', 'DB01275')	1
DB00804	DB08932	('DB00804', 'DB08932')	1
DB00804	DB09242	('DB00804', 'DB09242')	1
DB00804	DB11738	('DB00804', 'DB11738')	1
DB00805	DB01116	('DB00805', 'DB01116')	1
DB00805	DB00968	('DB00805', 'DB00968')	1
DB00805	DB00820	('DB00805', 'DB00820')	1
DB00805	DB01018	('DB00805', 'DB01018')	1
DB00805	DB01089	('DB00805', 'DB01089')	1
DB00805	DB01119	('DB00805', 'DB01119')	1
DB00805	DB01170	('DB00805', 'DB01170')	1
DB00805	DB01180	('DB00805', 'DB01180')	1
DB00805	DB01275	('DB00805', 'DB01275')	1
DB00805	DB04840	('DB00805', 'DB04840')	1
DB00805	DB06403	('DB00805', 'DB06403')	1
DB00805	DB06762	('DB00805', 'DB06762')	1
DB00805	DB08931	('DB00805', 'DB08931')	1
DB00805	DB08932	('DB00805', 'DB08932')	1
DB00805	DB09206	('DB00805', 'DB09206')	1
DB00805	DB09242	('DB00805', 'DB09242')	1
DB00805	DB09363	('DB00805', 'DB09363')	1
DB00805	DB11738	('DB00805', 'DB11738')	1
DB00805	DB12661	('DB00805', 'DB12661')	1
DB00805	DB12945	('DB00805', 'DB12945')	1
DB00805	DB13211	('DB00805', 'DB13211')	1
DB00805	DB13410	('DB00805', 'DB13410')	1
DB00805	DB13429	('DB00805', 'DB13429')	1
DB00805	DB13435	('DB00805', 'DB13435')	1
DB00805	DB13452	('DB00805', 'DB13452')	1
DB00805	DB13575	('DB00805', 'DB13575')	1
DB00805	DB13604	('DB00805', 'DB13604')	1
DB00805	DB13631	('DB00805', 'DB13631')	1
DB00805	DB13779	('DB00805', 'DB13779')	1
DB00805	DB01626	('DB00805', 'DB01626')	1
DB00806	DB00820	('DB00806', 'DB00820')	1
DB00806	DB00968	('DB00806', 'DB00968')	1
DB00806	DB01018	('DB00806', 'DB01018')	1
DB00806	DB01089	('DB00806', 'DB01089')	1
DB00806	DB01116	('DB00806', 'DB01116')	1
DB00806	DB01119	('DB00806', 'DB01119')	1
DB00806	DB01170	('DB00806', 'DB01170')	1
DB00806	DB01180	('DB00806', 'DB01180')	1
DB00806	DB01275	('DB00806', 'DB01275')	1
DB00806	DB01626	('DB00806', 'DB01626')	1
DB00806	DB04840	('DB00806', 'DB04840')	1
DB00806	DB06403	('DB00806', 'DB06403')	1
DB00806	DB06762	('DB00806', 'DB06762')	1
DB00806	DB08932	('DB00806', 'DB08932')	1
DB00806	DB09206	('DB00806', 'DB09206')	1
DB00806	DB09242	('DB00806', 'DB09242')	1
DB00806	DB09363	('DB00806', 'DB09363')	1
DB00806	DB11738	('DB00806', 'DB11738')	1
DB00806	DB12661	('DB00806', 'DB12661')	1
DB00806	DB12945	('DB00806', 'DB12945')	1
DB00806	DB13211	('DB00806', 'DB13211')	1
DB00806	DB13410	('DB00806', 'DB13410')	1
DB00806	DB13429	('DB00806', 'DB13429')	1
DB00806	DB13435	('DB00806', 'DB13435')	1
DB00806	DB13452	('DB00806', 'DB13452')	1
DB00806	DB13575	('DB00806', 'DB13575')	1
DB00806	DB13604	('DB00806', 'DB13604')	1
DB00806	DB13631	('DB00806', 'DB13631')	1
DB00806	DB13779	('DB00806', 'DB13779')	1
DB00806	DB08931	('DB00806', 'DB08931')	1
DB00808	DB01119	('DB00808', 'DB01119')	1
DB00808	DB01116	('DB00808', 'DB01116')	1
DB00808	DB01180	('DB00808', 'DB01180')	1
DB00808	DB01626	('DB00808', 'DB01626')	1
DB00808	DB01089	('DB00808', 'DB01089')	1
DB00808	DB04840	('DB00808', 'DB04840')	1
DB00808	DB09206	('DB00808', 'DB09206')	1
DB00808	DB09242	('DB00808', 'DB09242')	1
DB00808	DB09363	('DB00808', 'DB09363')	1
DB00808	DB11738	('DB00808', 'DB11738')	1
DB00808	DB12465	('DB00808', 'DB12465')	1
DB00808	DB12661	('DB00808', 'DB12661')	1
DB00808	DB12945	('DB00808', 'DB12945')	1
DB00808	DB13211	('DB00808', 'DB13211')	1
DB00808	DB13410	('DB00808', 'DB13410')	1
DB00808	DB13429	('DB00808', 'DB13429')	1
DB00808	DB13435	('DB00808', 'DB13435')	1
DB00808	DB13452	('DB00808', 'DB13452')	1
DB00808	DB13575	('DB00808', 'DB13575')	1
DB00808	DB13604	('DB00808', 'DB13604')	1
DB00808	DB13631	('DB00808', 'DB13631')	1
DB00808	DB13779	('DB00808', 'DB13779')	1
DB00808	DB00968	('DB00808', 'DB00968')	1
DB00808	DB01018	('DB00808', 'DB01018')	1
DB00808	DB01170	('DB00808', 'DB01170')	1
DB00808	DB01275	('DB00808', 'DB01275')	1
DB00808	DB08932	('DB00808', 'DB08932')	1
DB00808	DB00820	('DB00808', 'DB00820')	1
DB00808	DB06403	('DB00808', 'DB06403')	1
DB00808	DB06762	('DB00808', 'DB06762')	1
DB00808	DB08931	('DB00808', 'DB08931')	1
DB00809	DB01116	('DB00809', 'DB01116')	1
DB00810	DB01116	('DB00810', 'DB01116')	1
DB00810	DB01018	('DB00810', 'DB01018')	1
DB00810	DB04840	('DB00810', 'DB04840')	1
DB00810	DB09242	('DB00810', 'DB09242')	1
DB00810	DB11738	('DB00810', 'DB11738')	1
DB00811	DB00820	('DB00811', 'DB00820')	1
DB00811	DB00968	('DB00811', 'DB00968')	1
DB00811	DB01018	('DB00811', 'DB01018')	1
DB00811	DB01170	('DB00811', 'DB01170')	1
DB00811	DB01275	('DB00811', 'DB01275')	1
DB00811	DB08932	('DB00811', 'DB08932')	1
DB00812	DB01275	('DB00812', 'DB01275')	1
DB00812	DB01180	('DB00812', 'DB01180')	1
DB00812	DB00968	('DB00812', 'DB00968')	1
DB00812	DB01018	('DB00812', 'DB01018')	1
DB00812	DB01089	('DB00812', 'DB01089')	1
DB00812	DB01116	('DB00812', 'DB01116')	1
DB00812	DB01119	('DB00812', 'DB01119')	1
DB00812	DB01170	('DB00812', 'DB01170')	1
DB00812	DB01626	('DB00812', 'DB01626')	1
DB00812	DB04840	('DB00812', 'DB04840')	1
DB00812	DB06403	('DB00812', 'DB06403')	1
DB00812	DB06762	('DB00812', 'DB06762')	1
DB00812	DB08931	('DB00812', 'DB08931')	1
DB00812	DB08932	('DB00812', 'DB08932')	1
DB00812	DB09206	('DB00812', 'DB09206')	1
DB00812	DB09242	('DB00812', 'DB09242')	1
DB00812	DB09363	('DB00812', 'DB09363')	1
DB00812	DB11738	('DB00812', 'DB11738')	1
DB00812	DB12661	('DB00812', 'DB12661')	1
DB00812	DB12945	('DB00812', 'DB12945')	1
DB00812	DB13211	('DB00812', 'DB13211')	1
DB00812	DB13410	('DB00812', 'DB13410')	1
DB00812	DB13429	('DB00812', 'DB13429')	1
DB00812	DB13435	('DB00812', 'DB13435')	1
DB00812	DB13452	('DB00812', 'DB13452')	1
DB00812	DB13575	('DB00812', 'DB13575')	1
DB00812	DB13604	('DB00812', 'DB13604')	1
DB00812	DB13631	('DB00812', 'DB13631')	1
DB00812	DB13779	('DB00812', 'DB13779')	1
DB00812	DB00820	('DB00812', 'DB00820')	1
DB00813	DB01089	('DB00813', 'DB01089')	1
DB00813	DB09206	('DB00813', 'DB09206')	1
DB00813	DB09363	('DB00813', 'DB09363')	1
DB00813	DB12945	('DB00813', 'DB12945')	1
DB00813	DB13211	('DB00813', 'DB13211')	1
DB00813	DB13410	('DB00813', 'DB13410')	1
DB00813	DB13429	('DB00813', 'DB13429')	1
DB00813	DB13435	('DB00813', 'DB13435')	1
DB00813	DB13452	('DB00813', 'DB13452')	1
DB00813	DB13575	('DB00813', 'DB13575')	1
DB00813	DB13604	('DB00813', 'DB13604')	1
DB00813	DB13631	('DB00813', 'DB13631')	1
DB00813	DB13779	('DB00813', 'DB13779')	1
DB00813	DB06762	('DB00813', 'DB06762')	1
DB00813	DB08931	('DB00813', 'DB08931')	1
DB00813	DB04840	('DB00813', 'DB04840')	1
DB00813	DB00820	('DB00813', 'DB00820')	1
DB00813	DB00968	('DB00813', 'DB00968')	1
DB00813	DB01170	('DB00813', 'DB01170')	1
DB00813	DB06403	('DB00813', 'DB06403')	1
DB00813	DB08932	('DB00813', 'DB08932')	1
DB00813	DB01119	('DB00813', 'DB01119')	1
DB00813	DB01180	('DB00813', 'DB01180')	1
DB00813	DB09242	('DB00813', 'DB09242')	1
DB00813	DB11738	('DB00813', 'DB11738')	1
DB00813	DB01275	('DB00813', 'DB01275')	1
DB00813	DB01116	('DB00813', 'DB01116')	1
DB00813	DB12661	('DB00813', 'DB12661')	1
DB00813	DB01018	('DB00813', 'DB01018')	1
DB00813	DB01626	('DB00813', 'DB01626')	1
DB00814	DB01275	('DB00814', 'DB01275')	1
DB00814	DB00968	('DB00814', 'DB00968')	1
DB00814	DB01018	('DB00814', 'DB01018')	1
DB00814	DB01089	('DB00814', 'DB01089')	1
DB00814	DB01116	('DB00814', 'DB01116')	1
DB00814	DB01170	('DB00814', 'DB01170')	1
DB00814	DB01626	('DB00814', 'DB01626')	1
DB00814	DB04840	('DB00814', 'DB04840')	1
DB00814	DB06403	('DB00814', 'DB06403')	1
DB00814	DB06762	('DB00814', 'DB06762')	1
DB00814	DB08931	('DB00814', 'DB08931')	1
DB00814	DB08932	('DB00814', 'DB08932')	1
DB00814	DB09206	('DB00814', 'DB09206')	1
DB00814	DB09242	('DB00814', 'DB09242')	1
DB00814	DB09363	('DB00814', 'DB09363')	1
DB00814	DB11738	('DB00814', 'DB11738')	1
DB00814	DB12661	('DB00814', 'DB12661')	1
DB00814	DB12945	('DB00814', 'DB12945')	1
DB00814	DB13211	('DB00814', 'DB13211')	1
DB00814	DB13410	('DB00814', 'DB13410')	1
DB00814	DB13429	('DB00814', 'DB13429')	1
DB00814	DB13435	('DB00814', 'DB13435')	1
DB00814	DB13452	('DB00814', 'DB13452')	1
DB00814	DB13575	('DB00814', 'DB13575')	1
DB00814	DB13604	('DB00814', 'DB13604')	1
DB00814	DB13631	('DB00814', 'DB13631')	1
DB00814	DB13779	('DB00814', 'DB13779')	1
DB00814	DB00820	('DB00814', 'DB00820')	1
DB00814	DB01119	('DB00814', 'DB01119')	1
DB00814	DB01180	('DB00814', 'DB01180')	1
DB00816	DB00820	('DB00816', 'DB00820')	1
DB00816	DB00968	('DB00816', 'DB00968')	1
DB00816	DB01089	('DB00816', 'DB01089')	1
DB00816	DB01116	('DB00816', 'DB01116')	1
DB00816	DB01119	('DB00816', 'DB01119')	1
DB00816	DB01275	('DB00816', 'DB01275')	1
DB00816	DB04840	('DB00816', 'DB04840')	1
DB00816	DB06403	('DB00816', 'DB06403')	1
DB00816	DB06762	('DB00816', 'DB06762')	1
DB00816	DB08931	('DB00816', 'DB08931')	1
DB00816	DB08932	('DB00816', 'DB08932')	1
DB00816	DB09363	('DB00816', 'DB09363')	1
DB00816	DB12945	('DB00816', 'DB12945')	1
DB00816	DB13211	('DB00816', 'DB13211')	1
DB00816	DB13410	('DB00816', 'DB13410')	1
DB00816	DB13429	('DB00816', 'DB13429')	1
DB00816	DB13435	('DB00816', 'DB13435')	1
DB00816	DB13452	('DB00816', 'DB13452')	1
DB00816	DB13575	('DB00816', 'DB13575')	1
DB00816	DB13604	('DB00816', 'DB13604')	1
DB00816	DB13631	('DB00816', 'DB13631')	1
DB00816	DB13779	('DB00816', 'DB13779')	1
DB00816	DB01018	('DB00816', 'DB01018')	1
DB00816	DB01180	('DB00816', 'DB01180')	1
DB00816	DB09242	('DB00816', 'DB09242')	1
DB00816	DB11738	('DB00816', 'DB11738')	1
DB00816	DB09206	('DB00816', 'DB09206')	1
DB00816	DB12661	('DB00816', 'DB12661')	1
DB00816	DB01626	('DB00816', 'DB01626')	1
DB00816	DB01170	('DB00816', 'DB01170')	1
DB00817	DB12945	('DB00817', 'DB12945')	1
DB00818	DB01089	('DB00818', 'DB01089')	1
DB00818	DB01116	('DB00818', 'DB01116')	1
DB00818	DB01119	('DB00818', 'DB01119')	1
DB00818	DB01170	('DB00818', 'DB01170')	1
DB00818	DB01180	('DB00818', 'DB01180')	1
DB00818	DB01275	('DB00818', 'DB01275')	1
DB00818	DB06762	('DB00818', 'DB06762')	1
DB00818	DB08932	('DB00818', 'DB08932')	1
DB00818	DB09206	('DB00818', 'DB09206')	1
DB00818	DB09242	('DB00818', 'DB09242')	1
DB00818	DB09363	('DB00818', 'DB09363')	1
DB00818	DB11738	('DB00818', 'DB11738')	1
DB00818	DB13211	('DB00818', 'DB13211')	1
DB00818	DB13410	('DB00818', 'DB13410')	1
DB00818	DB13429	('DB00818', 'DB13429')	1
DB00818	DB13435	('DB00818', 'DB13435')	1
DB00818	DB13452	('DB00818', 'DB13452')	1
DB00818	DB13575	('DB00818', 'DB13575')	1
DB00818	DB13604	('DB00818', 'DB13604')	1
DB00818	DB13631	('DB00818', 'DB13631')	1
DB00818	DB13779	('DB00818', 'DB13779')	1
DB00818	DB00820	('DB00818', 'DB00820')	1
DB00818	DB04840	('DB00818', 'DB04840')	1
DB00818	DB06403	('DB00818', 'DB06403')	1
DB00818	DB12945	('DB00818', 'DB12945')	1
DB00818	DB01626	('DB00818', 'DB01626')	1
DB00818	DB01018	('DB00818', 'DB01018')	1
DB00818	DB12661	('DB00818', 'DB12661')	1
DB00818	DB00968	('DB00818', 'DB00968')	1
DB00818	DB08931	('DB00818', 'DB08931')	1
DB00819	DB01116	('DB00819', 'DB01116')	1
DB00819	DB01018	('DB00819', 'DB01018')	1
DB00819	DB01626	('DB00819', 'DB01626')	1
DB00819	DB12661	('DB00819', 'DB12661')	1
DB00819	DB00968	('DB00819', 'DB00968')	1
DB00819	DB01170	('DB00819', 'DB01170')	1
DB00819	DB01275	('DB00819', 'DB01275')	1
DB00819	DB08932	('DB00819', 'DB08932')	1
DB00819	DB00820	('DB00819', 'DB00820')	1
DB00820	DB01143	('DB00820', 'DB01143')	1
DB00820	DB01119	('DB00820', 'DB01119')	1
DB00820	DB06701	('DB00820', 'DB06701')	1
DB00820	DB08935	('DB00820', 'DB08935')	1
DB00820	DB00830	('DB00820', 'DB00830')	1
DB00820	DB00852	('DB00820', 'DB00852')	1
DB00820	DB00867	('DB00820', 'DB00867')	1
DB00820	DB00901	('DB00820', 'DB00901')	1
DB00820	DB00937	('DB00820', 'DB00937')	1
DB00820	DB00952	('DB00820', 'DB00952')	1
DB00820	DB00983	('DB00820', 'DB00983')	1
DB00820	DB00998	('DB00820', 'DB00998')	1
DB00820	DB01064	('DB00820', 'DB01064')	1
DB00820	DB01102	('DB00820', 'DB01102')	1
DB00820	DB01255	('DB00820', 'DB01255')	1
DB00820	DB01288	('DB00820', 'DB01288')	1
DB00820	DB01291	('DB00820', 'DB01291')	1
DB00820	DB01363	('DB00820', 'DB01363')	1
DB00820	DB01364	('DB00820', 'DB01364')	1
DB00820	DB01365	('DB00820', 'DB01365')	1
DB00820	DB01366	('DB00820', 'DB01366')	1
DB00820	DB01407	('DB00820', 'DB01407')	1
DB00820	DB01408	('DB00820', 'DB01408')	1
DB00820	DB01442	('DB00820', 'DB01442')	1
DB00820	DB01454	('DB00820', 'DB01454')	1
DB00820	DB01467	('DB00820', 'DB01467')	1
DB00820	DB01472	('DB00820', 'DB01472')	1
DB00820	DB01484	('DB00820', 'DB01484')	1
DB00820	DB01509	('DB00820', 'DB01509')	1
DB00820	DB01556	('DB00820', 'DB01556')	1
DB00820	DB01576	('DB00820', 'DB01576')	1
DB00820	DB01579	('DB00820', 'DB01579')	1
DB00820	DB02032	('DB00820', 'DB02032')	1
DB00820	DB04581	('DB00820', 'DB04581')	1
DB00820	DB04836	('DB00820', 'DB04836')	1
DB00820	DB05395	('DB00820', 'DB05395')	1
DB00820	DB05562	('DB00820', 'DB05562')	1
DB00820	DB06190	('DB00820', 'DB06190')	1
DB00820	DB06678	('DB00820', 'DB06678')	1
DB00820	DB06690	('DB00820', 'DB06690')	1
DB00820	DB06694	('DB00820', 'DB06694')	1
DB00820	DB06706	('DB00820', 'DB06706')	1
DB00820	DB06707	('DB00820', 'DB06707')	1
DB00820	DB06711	('DB00820', 'DB06711')	1
DB00820	DB06763	('DB00820', 'DB06763')	1
DB00820	DB06764	('DB00820', 'DB06764')	1
DB00820	DB08810	('DB00820', 'DB08810')	1
DB00820	DB08841	('DB00820', 'DB08841')	1
DB00820	DB08925	('DB00820', 'DB08925')	1
DB00820	DB08954	('DB00820', 'DB08954')	1
DB00820	DB08957	('DB00820', 'DB08957')	1
DB00820	DB08985	('DB00820', 'DB08985')	1
DB00820	DB09016	('DB00820', 'DB09016')	1
DB00820	DB09080	('DB00820', 'DB09080')	1
DB00820	DB09167	('DB00820', 'DB09167')	1
DB00820	DB09202	('DB00820', 'DB09202')	1
DB00820	DB09203	('DB00820', 'DB09203')	1
DB00820	DB09307	('DB00820', 'DB09307')	1
DB00820	DB09480	('DB00820', 'DB09480')	1
DB00820	DB11124	('DB00820', 'DB11124')	1
DB00820	DB11373	('DB00820', 'DB11373')	1
DB00820	DB11428	('DB00820', 'DB11428')	1
DB00820	DB11477	('DB00820', 'DB11477')	1
DB00820	DB11481	('DB00820', 'DB11481')	1
DB00820	DB11541	('DB00820', 'DB11541')	1
DB00820	DB11543	('DB00820', 'DB11543')	1
DB00820	DB11556	('DB00820', 'DB11556')	1
DB00820	DB11755	('DB00820', 'DB11755')	1
DB00820	DB11785	('DB00820', 'DB11785')	1
DB00820	DB11871	('DB00820', 'DB11871')	1
DB00820	DB12080	('DB00820', 'DB12080')	1
DB00820	DB12100	('DB00820', 'DB12100')	1
DB00820	DB12248	('DB00820', 'DB12248')	1
DB00820	DB12313	('DB00820', 'DB12313')	1
DB00820	DB12361	('DB00820', 'DB12361')	1
DB00820	DB12551	('DB00820', 'DB12551')	1
DB00820	DB12779	('DB00820', 'DB12779')	1
DB00820	DB12846	('DB00820', 'DB12846')	1
DB00820	DB12927	('DB00820', 'DB12927')	1
DB00820	DB12930	('DB00820', 'DB12930')	1
DB00820	DB13064	('DB00820', 'DB13064')	1
DB00820	DB13108	('DB00820', 'DB13108')	1
DB00820	DB13114	('DB00820', 'DB13114')	1
DB00820	DB13225	('DB00820', 'DB13225')	1
DB00820	DB13246	('DB00820', 'DB13246')	1
DB00820	DB13251	('DB00820', 'DB13251')	1
DB00820	DB13323	('DB00820', 'DB13323')	1
DB00820	DB13341	('DB00820', 'DB13341')	1
DB00820	DB13378	('DB00820', 'DB13378')	1
DB00820	DB13384	('DB00820', 'DB13384')	1
DB00820	DB13398	('DB00820', 'DB13398')	1
DB00820	DB13411	('DB00820', 'DB13411')	1
DB00820	DB13453	('DB00820', 'DB13453')	1
DB00820	DB13496	('DB00820', 'DB13496')	1
DB00820	DB13510	('DB00820', 'DB13510')	1
DB00820	DB13520	('DB00820', 'DB13520')	1
DB00820	DB13559	('DB00820', 'DB13559')	1
DB00820	DB13598	('DB00820', 'DB13598')	1
DB00820	DB13624	('DB00820', 'DB13624')	1
DB00820	DB13692	('DB00820', 'DB13692')	1
DB00820	DB13703	('DB00820', 'DB13703')	1
DB00820	DB13777	('DB00820', 'DB13777')	1
DB00820	DB13781	('DB00820', 'DB13781')	1
DB00820	DB13782	('DB00820', 'DB13782')	1
DB00820	DB13852	('DB00820', 'DB13852')	1
DB00820	DB13917	('DB00820', 'DB13917')	1
DB00820	DB13940	('DB00820', 'DB13940')	1
DB00820	DB14010	('DB00820', 'DB14010')	1
DB00820	DB14231	('DB00820', 'DB14231')	1
DB00820	DB00899	('DB00820', 'DB00899')	1
DB00820	DB01189	('DB00820', 'DB01189')	1
DB00820	DB08941	('DB00820', 'DB08941')	1
DB00820	DB00865	('DB00820', 'DB00865')	1
DB00820	DB01028	('DB00820', 'DB01028')	1
DB00820	DB01049	('DB00820', 'DB01049')	1
DB00820	DB01159	('DB00820', 'DB01159')	1
DB00820	DB01182	('DB00820', 'DB01182')	1
DB00820	DB01236	('DB00820', 'DB01236')	1
DB00820	DB01253	('DB00820', 'DB01253')	1
DB00820	DB01392	('DB00820', 'DB01392')	1
DB00820	DB01591	('DB00820', 'DB01591')	1
DB00820	DB04829	('DB00820', 'DB04829')	1
DB00820	DB04908	('DB00820', 'DB04908')	1
DB00820	DB05039	('DB00820', 'DB05039')	1
DB00820	DB05271	('DB00820', 'DB05271')	1
DB00820	DB06016	('DB00820', 'DB06016')	1
DB00820	DB06148	('DB00820', 'DB06148')	1
DB00820	DB06152	('DB00820', 'DB06152')	1
DB00820	DB06684	('DB00820', 'DB06684')	1
DB00820	DB08815	('DB00820', 'DB08815')	1
DB00820	DB09289	('DB00820', 'DB09289')	1
DB00820	DB13399	('DB00820', 'DB13399')	1
DB00820	DB01186	('DB00820', 'DB01186')	1
DB00820	DB11273	('DB00820', 'DB11273')	1
DB00820	DB12371	('DB00820', 'DB12371')	1
DB00820	DB13345	('DB00820', 'DB13345')	1
DB00820	DB13385	('DB00820', 'DB13385')	1
DB00820	DB01151	('DB00820', 'DB01151')	1
DB00820	DB01242	('DB00820', 'DB01242')	1
DB00820	DB08996	('DB00820', 'DB08996')	1
